Date,Id,Player1,Player1Region,Player1Race,Player2,Player2Region,Player2Race,Score1,Score2
Saturday February 23 2019,291932,Harstem,Netherlands,Protoss,Kelazhur,Brazil,Terran,1,2
Saturday February 23 2019,291929,uThermal,Netherlands,Terran,Kelazhur,Brazil,Terran,2,0
Sunday February 24 2019,290823,Bomber,Korea Republic of,Terran,Has,Taiwan,Protoss,2,5
Sunday February 24 2019,291792,Couguar,Russian Federation,Protoss,MODEUS.sc2,Russian Federation,Terran,2,0
Sunday February 24 2019,291795,MODEUS.sc2,Russian Federation,Terran,LIGHTWEIGHT,Kazakhstan,Protoss,0,2
Sunday February 24 2019,291794,Couguar,Russian Federation,Protoss,Friend,Ukraine,Zerg,1,2
Sunday February 24 2019,291796,Couguar,Russian Federation,Protoss,LIGHTWEIGHT,Kazakhstan,Protoss,2,0
Sunday February 24 2019,291979,starkiller.us,United States,Zerg,Pacomike,Mexico,Protoss,3,0
Sunday February 24 2019,291980,Mamba (Swiss),Switzerland,Zerg,Uzikoti,France,Terran,1,3
Sunday February 24 2019,291990,ReedSnowe,Canada,Zerg,Cucciolo,Italy,Zerg,0,2
Sunday February 24 2019,291989,Stillfly,United States,Zerg,Barks,Canada,Zerg,0,2
Sunday February 24 2019,291981,starkiller.us,United States,Zerg,Uzikoti,France,Terran,2,4
Sunday February 24 2019,291991,Barks,Canada,,Cucciolo,Italy,Zerg,0,2
Sunday February 24 2019,291992,Stillfly,United States,Zerg,ReedSnowe,Canada,Zerg,2,1
Sunday February 24 2019,291993,Barks,Canada,,Stillfly,United States,Zerg,2,0
Monday February 25 2019,291793,LIGHTWEIGHT,Kazakhstan,Protoss,Friend,Ukraine,Zerg,0,2
Tuesday February 26 2019,292622,Gerald,Poland,Protoss,BluE.pl,Poland,Protoss,2,0
Tuesday February 26 2019,292625,Rodzyn,Poland,Protoss,Gerald,Poland,Protoss,0,3
Tuesday February 26 2019,292626,ArT.Sc2,Poland,Protoss,Ziggy,Poland,Terran,3,0
Tuesday February 26 2019,292627,Gerald,Poland,Protoss,ArT.Sc2,Poland,Protoss,0,3
Tuesday February 26 2019,292627,Gerald,Poland,Protoss,ArT.Sc2,Poland,Protoss,0,3
Wednesday February 27 2019,292526,WarreN,United States,Zerg,Vindicta,United States,Terran,1,2
Wednesday February 27 2019,292525,PengWin,Switzerland,Zerg,Disk,Canada,Protoss,1,2
Wednesday February 27 2019,292524,Vindicta,United States,Terran,Disk,Canada,Protoss,0,2
Wednesday February 27 2019,292523,PengWin,Switzerland,Zerg,WarreN,United States,Zerg,1,2
Wednesday February 27 2019,292522,Disk,Canada,Protoss,WarreN,United States,Zerg,2,0
Wednesday February 27 2019,292521,PengWin,Switzerland,Zerg,Vindicta,United States,Terran,0,2
Wednesday February 27 2019,290822,AqueroN,Spain,Terran,Marsman,Netherlands,Protoss,2,5
Thursday February 28 2019,292707,CalebAracous,United States,Zerg,Sinner,Mexico,Terran,1,0
Thursday February 28 2019,292706,Hunta,United States,,Cuddlebear,United States,Terran,0,2
Thursday February 28 2019,292702,Hunta,United States,,Sinner,Mexico,Terran,2,0
Thursday February 28 2019,292703,Cuddlebear,United States,Terran,CalebAracous,United States,Zerg,2,0
Thursday February 28 2019,292704,Hunta,United States,,CalebAracous,United States,Zerg,1,2
Thursday February 28 2019,292705,Sinner,Mexico,Terran,Cuddlebear,United States,Terran,0,1
Thursday February 28 2019,288326,Jettorix,United States,Protoss,Swaghar,United States,Protoss,0,1
Thursday February 28 2019,291798,Uzikoti,France,Terran,hinO,France,Zerg,5,0
Thursday February 28 2019,292764,Patience,Korea Republic of,Protoss,Creator,Korea Republic of,Protoss,2,0
Thursday February 28 2019,292774,Zest,Korea Republic of,Protoss,herO.kr,Korea Republic of,Protoss,2,0
Thursday February 28 2019,292771,Stats,Korea Republic of,Protoss,SpeCial.Sc2,Mexico,Terran,2,1
Thursday February 28 2019,292767,Patience,Korea Republic of,Protoss,Stats,Korea Republic of,Protoss,0,2
Thursday February 28 2019,292769,herO.kr,Korea Republic of,Protoss,SpeCial.Sc2,Mexico,Terran,2,0
Thursday February 28 2019,292768,Creator,Korea Republic of,Protoss,Zest,Korea Republic of,Protoss,0,2
Thursday February 28 2019,292762,SpeCial.Sc2,Mexico,Terran,Creator,Korea Republic of,Protoss,2,1
Thursday February 28 2019,292770,Patience,Korea Republic of,Protoss,Zest,Korea Republic of,Protoss,1,2
Thursday February 28 2019,292765,herO.kr,Korea Republic of,Protoss,Stats,Korea Republic of,Protoss,0,2
Thursday February 28 2019,292775,Stats,Korea Republic of,Protoss,Creator,Korea Republic of,Protoss,2,0
Thursday February 28 2019,292761,Patience,Korea Republic of,Protoss,herO.kr,Korea Republic of,Protoss,0,2
Thursday February 28 2019,292766,SpeCial.Sc2,Mexico,Terran,Zest,Korea Republic of,Protoss,1,2
Thursday February 28 2019,292782,Neeb,United States,Protoss,Lambo,Germany,Zerg,2,1
Thursday February 28 2019,292789,Trap,Korea Republic of,Protoss,Maru,Korea Republic of,Terran,2,0
Thursday February 28 2019,292792,Leenock,Korea Republic of,Zerg,Dark.Sc2,Korea Republic of,Zerg,1,2
Thursday February 28 2019,292772,Creator,Korea Republic of,Protoss,herO.kr,Korea Republic of,Protoss,1,2
Thursday February 28 2019,292773,Patience,Korea Republic of,Protoss,SpeCial.Sc2,Mexico,Terran,0,2
Thursday February 28 2019,292763,Zest,Korea Republic of,Protoss,Stats,Korea Republic of,Protoss,1,2
Thursday February 28 2019,292785,Neeb,United States,Protoss,Trap,Korea Republic of,Protoss,0,2
Thursday February 28 2019,292790,Lambo,Germany,Zerg,Dark.Sc2,Korea Republic of,Zerg,0,2
Thursday February 28 2019,292784,Maru,Korea Republic of,Terran,Leenock,Korea Republic of,Zerg,1,2
Thursday February 28 2019,292783,Dark.Sc2,Korea Republic of,Zerg,Trap,Korea Republic of,Protoss,2,0
Thursday February 28 2019,292791,Neeb,United States,Protoss,Maru,Korea Republic of,Terran,2,1
Thursday February 28 2019,292786,Lambo,Germany,Zerg,Leenock,Korea Republic of,Zerg,1,2
Thursday February 28 2019,292793,Trap,Korea Republic of,Protoss,Lambo,Germany,Zerg,0,2
Thursday February 28 2019,292795,Maru,Korea Republic of,Terran,Lambo,Germany,Zerg,2,0
Thursday February 28 2019,292794,Neeb,United States,Protoss,Dark.Sc2,Korea Republic of,Zerg,0,2
Thursday February 28 2019,292787,Dark.Sc2,Korea Republic of,Zerg,Maru,Korea Republic of,Terran,0,2
Thursday February 28 2019,292796,Leenock,Korea Republic of,Zerg,Trap,Korea Republic of,Protoss,1,2
Thursday February 28 2019,292788,Neeb,United States,Protoss,Leenock,Korea Republic of,Zerg,2,0
Friday March 1 2019,292574,明娜小姐,China,Zerg,Cloudy.,China,Protoss,0,2
Friday March 1 2019,292573,明娜小姐,China,Zerg,Bistork,Hong Kong,Protoss,1,0
Friday March 1 2019,292572,Xigua,China,Zerg,BreaKingGG,China,Zerg,2,0
Friday March 1 2019,292570,Cloudy.,China,Protoss,Bistork,Hong Kong,Protoss,1,0
Friday March 1 2019,292568,BreaKingGG,China,Zerg,MacSed,China,Protoss,0,2
Friday March 1 2019,292567,Xigua,China,Zerg,Bistork,Hong Kong,Protoss,1,0
Friday March 1 2019,292562,Cloudy.,China,Protoss,Xigua,China,Zerg,0,2
Friday March 1 2019,292557,明娜小姐,China,Zerg,MacSed,China,Protoss,0,2
Friday March 1 2019,292559,MacSed,China,Protoss,Xigua,China,Zerg,0,2
Friday March 1 2019,292560,Bistork,Hong Kong,Protoss,缘如燕芳,China,Protoss,2,0
Friday March 1 2019,292561,明娜小姐,China,Zerg,BreaKingGG,China,Zerg,0,2
Friday March 1 2019,292961,Heat.sc2,Norway,,Skruffy,Norway,,0,2
Friday March 1 2019,292962,Darroweve,Norway,Zerg,Phoman,Norway,,2,1
Friday March 1 2019,292963,zUP,Norway,,Skruffy,Norway,,1,2
Friday March 1 2019,292964,StekepaNNe,Norway,Zerg,Darroweve,Norway,Zerg,0,2
Friday March 1 2019,292965,Skruffy,Norway,,Darroweve,Norway,Zerg,1,2
Friday March 1 2019,292966,HeltEn,Norway,Terran,Darroweve,Norway,Zerg,2,0
Friday March 1 2019,292960,HeltEn,Norway,Terran,Eiki,Norway,Protoss,1,2
Friday March 1 2019,292959,zUP,Norway,,Eiki,Norway,Protoss,0,2
Friday March 1 2019,292958,HeltEn,Norway,Terran,StekepaNNe,Norway,Zerg,2,0
Friday March 1 2019,292957,Phoman,Norway,,Eiki,Norway,Protoss,0,2
Friday March 1 2019,292956,zUP,Norway,,Darroweve,Norway,Zerg,2,0
Friday March 1 2019,292955,Skruffy,Norway,,StekepaNNe,Norway,Zerg,0,2
Friday March 1 2019,292954,HeltEn,Norway,Terran,Nimzo,Norway,,2,0
Friday March 1 2019,292967,Eiki,Norway,Protoss,HeltEn,Norway,Terran,3,1
Friday March 1 2019,292910,Solar,Korea Republic of,Zerg,INnoVation,Korea Republic of,Terran,2,1
Friday March 1 2019,292911,RagnaroK,Korea Republic of,Protoss,GuMiho,Korea Republic of,Terran,2,0
Friday March 1 2019,292909,Serral,Finland,Zerg,Rogue,Korea Republic of,Zerg,2,0
Friday March 1 2019,292906,Serral,Finland,Zerg,Solar,Korea Republic of,Zerg,2,1
Friday March 1 2019,292907,RagnaroK,Korea Republic of,Protoss,Rogue,Korea Republic of,Zerg,1,2
Friday March 1 2019,292908,GuMiho,Korea Republic of,Terran,INnoVation,Korea Republic of,Terran,2,0
Friday March 1 2019,292903,Serral,Finland,Zerg,RagnaroK,Korea Republic of,Protoss,2,1
Friday March 1 2019,292904,GuMiho,Korea Republic of,Terran,Solar,Korea Republic of,Zerg,1,2
Friday March 1 2019,292905,INnoVation,Korea Republic of,Terran,Rogue,Korea Republic of,Zerg,0,2
Friday March 1 2019,292900,Serral,Finland,Zerg,GuMiho,Korea Republic of,Terran,2,1
Friday March 1 2019,292902,Rogue,Korea Republic of,Zerg,Solar,Korea Republic of,Zerg,1,2
Friday March 1 2019,292901,INnoVation,Korea Republic of,Terran,RagnaroK,Korea Republic of,Protoss,1,2
Friday March 1 2019,292912,Serral,Finland,Zerg,INnoVation,Korea Republic of,Terran,1,2
Friday March 1 2019,292913,Rogue,Korea Republic of,Zerg,GuMiho,Korea Republic of,Terran,0,2
Friday March 1 2019,292914,Solar,Korea Republic of,Zerg,RagnaroK,Korea Republic of,Protoss,0,2
Friday March 1 2019,292919,Dear,Korea Republic of,Protoss,Scarlett,Canada,Zerg,0,2
Friday March 1 2019,292920,TY,Korea Republic of,Terran,uThermal,Netherlands,Terran,2,1
Friday March 1 2019,292918,Bunny.kr,Korea Republic of,Terran,soO,Korea Republic of,Zerg,2,1
Friday March 1 2019,292925,Scarlett,Canada,Zerg,TY,Korea Republic of,Terran,0,2
Friday March 1 2019,292926,soO,Korea Republic of,Zerg,Dear,Korea Republic of,Protoss,0,2
Friday March 1 2019,292924,Bunny.kr,Korea Republic of,Terran,uThermal,Netherlands,Terran,1,2
Friday March 1 2019,292916,TY,Korea Republic of,Terran,soO,Korea Republic of,Zerg,2,1
Friday March 1 2019,292917,uThermal,Netherlands,Terran,Scarlett,Canada,Zerg,2,0
Friday March 1 2019,292915,Bunny.kr,Korea Republic of,Terran,Dear,Korea Republic of,Protoss,0,2
Friday March 1 2019,292922,soO,Korea Republic of,Zerg,uThermal,Netherlands,Terran,2,0
Friday March 1 2019,292923,Dear,Korea Republic of,Protoss,TY,Korea Republic of,Terran,2,0
Friday March 1 2019,292921,Bunny.kr,Korea Republic of,Terran,Scarlett,Canada,Zerg,1,2
Friday March 1 2019,292927,Bunny.kr,Korea Republic of,Terran,TY,Korea Republic of,Terran,2,0
Friday March 1 2019,292928,uThermal,Netherlands,Terran,Dear,Korea Republic of,Protoss,0,2
Friday March 1 2019,292929,Scarlett,Canada,Zerg,soO,Korea Republic of,Zerg,0,2
Saturday March 2 2019,292552,Rushcrazy,China,Protoss,Apologize.cn,China,Zerg,1,2
Saturday March 2 2019,292550,SilkySC2,China,Zerg,YouNai.cn,China,Zerg,2,0
Saturday March 2 2019,292538,YouNai.cn,China,Zerg,XY - Stc2,China,Terran,0,2
Saturday March 2 2019,292537,hickok,China,Terran,Firefly.sc2,China,Protoss,1,2
Saturday March 2 2019,292536,Rushcrazy,China,Protoss,YouNai.cn,China,Zerg,2,1
Saturday March 2 2019,292535,SilkySC2,China,Zerg,XY - Stc2,China,Terran,1,2
Saturday March 2 2019,292534,Apologize.cn,China,Zerg,Firefly.sc2,China,Protoss,1,2
Saturday March 2 2019,292534,Apologize.cn,China,Zerg,Firefly.sc2,China,Protoss,1,2
Saturday March 2 2019,292552,Rushcrazy,China,Protoss,Apologize.cn,China,Zerg,1,2
Saturday March 2 2019,292550,SilkySC2,China,Zerg,YouNai.cn,China,Zerg,2,0
Saturday March 2 2019,292539,Apologize.cn,China,Zerg,SilkySC2,China,Zerg,0,2
Saturday March 2 2019,292538,YouNai.cn,China,Zerg,XY - Stc2,China,Terran,0,2
Saturday March 2 2019,292537,hickok,China,Terran,Firefly.sc2,China,Protoss,1,2
Saturday March 2 2019,292535,SilkySC2,China,Zerg,XY - Stc2,China,Terran,1,2
Saturday March 2 2019,292536,Rushcrazy,China,Protoss,YouNai.cn,China,Zerg,2,1
Saturday March 2 2019,292980,herO.kr,Korea Republic of,Protoss,Trap,Korea Republic of,Protoss,3,0
Saturday March 2 2019,292547,Firefly.sc2,China,Protoss,YouNai.cn,China,Zerg,2,1
Saturday March 2 2019,292548,Rushcrazy,China,Protoss,SilkySC2,China,Zerg,1,0
Saturday March 2 2019,292546,XY - Stc2,China,Terran,Apologize.cn,China,Zerg,2,0
Saturday March 2 2019,292982,Zest,Korea Republic of,Protoss,soO,Korea Republic of,Zerg,0,3
Saturday March 2 2019,292984,Neeb,United States,Protoss,RagnaroK,Korea Republic of,Protoss,3,0
Saturday March 2 2019,292986,TY,Korea Republic of,Terran,Solar,Korea Republic of,Zerg,0,3
Saturday March 2 2019,292987,Dear,Korea Republic of,Protoss,herO.kr,Korea Republic of,Protoss,0,3
Saturday March 2 2019,292988,Serral,Finland,Zerg,soO,Korea Republic of,Zerg,2,3
Saturday March 2 2019,292989,Stats,Korea Republic of,Protoss,Neeb,United States,Protoss,3,0
Saturday March 2 2019,292990,Dark.Sc2,Korea Republic of,Zerg,Solar,Korea Republic of,Zerg,3,1
Sunday March 3 2019,291983,Deity.ca,Canada,Terran,mLty,United States,Terran,2,0
Sunday March 3 2019,291984,GTKung,United States,Zerg,Stephen.au,Australia,Zerg,0,2
Sunday March 3 2019,292991,herO.kr,Korea Republic of,Protoss,soO,Korea Republic of,Zerg,1,3
Sunday March 3 2019,292992,Stats,Korea Republic of,Protoss,Dark.Sc2,Korea Republic of,Zerg,3,1
Sunday March 3 2019,292993,soO,Korea Republic of,Zerg,Stats,Korea Republic of,Protoss,4,2
Monday March 4 2019,292553,Rushcrazy,China,Protoss,hickok,China,Terran,2,0
Monday March 4 2019,292533,hickok,China,Terran,YouNai.cn,China,Zerg,1,0
Monday March 4 2019,292543,YouNai.cn,China,Zerg,Apologize.cn,China,Zerg,0,1
Monday March 4 2019,292549,hickok,China,Terran,Apologize.cn,China,Zerg,1,0
Monday March 4 2019,292571,缘如燕芳,China,Protoss,MacSed,China,Protoss,2,1
Monday March 4 2019,292569,明娜小姐,China,Zerg,缘如燕芳,China,Protoss,0,2
Monday March 4 2019,292566,Cloudy.,China,Protoss,缘如燕芳,China,Protoss,2,0
Monday March 4 2019,292558,Cloudy.,China,Protoss,BreaKingGG,China,Zerg,0,2
Monday March 4 2019,292551,XY - Stc2,China,Terran,Firefly.sc2,China,Protoss,2,0
Monday March 4 2019,292555,Bistork,Hong Kong,Protoss,BreaKingGG,China,Zerg,0,2
Monday March 4 2019,292554,Cloudy.,China,Protoss,MacSed,China,Protoss,0,2
Monday March 4 2019,292556,缘如燕芳,China,Protoss,Xigua,China,Zerg,1,2
Monday March 4 2019,292571,缘如燕芳,China,Protoss,MacSed,China,Protoss,2,1
Monday March 4 2019,293023,starkiller.us,United States,Zerg,TheZergLord,Brazil,Zerg,5,3
Monday March 4 2019,290508,ShadoWn,France,Protoss,Denver,France,Zerg,1,3
Monday March 4 2019,293144,GungFuBanda,Germany,Protoss,AqueroN,Spain,Terran,2,0
Monday March 4 2019,293142,AqueroN,Spain,Terran,Kas,Ukraine,Terran,2,1
Monday March 4 2019,290510,Clem,France,Terran,ShinO.fr,France,Zerg,3,0
Monday March 4 2019,293140,Kas,Ukraine,Terran,GungFuBanda,Germany,Protoss,0,2
Monday March 4 2019,290507,MarineLorD,France,Terran,DnS,France,Protoss,2,3
Monday March 4 2019,293141,Nerchio,Poland,Zerg,GungFuBanda,Germany,Protoss,0,2
Monday March 4 2019,293139,Nerchio,Poland,Zerg,AqueroN,Spain,Terran,1,2
Tuesday March 5 2019,293524,TY,Korea Republic of,Terran,MC,Korea Republic of,Protoss,2,0
Tuesday March 5 2019,293523,soO,Korea Republic of,Zerg,herO.kr,Korea Republic of,Protoss,1,2
Tuesday March 5 2019,293515,FarmY,Korea Republic of,Protoss,Stats,Korea Republic of,Protoss,0,2
Tuesday March 5 2019,293525,Zest,Korea Republic of,Protoss,Creator,Korea Republic of,Protoss,2,0
Tuesday March 5 2019,293522,INnoVation,Korea Republic of,Terran,Stats,Korea Republic of,Protoss,2,1
Tuesday March 5 2019,293383,XY - Stc2,China,Terran,MacSed,China,Protoss,3,0
Tuesday March 5 2019,293527,TY,Korea Republic of,Terran,Zest,Korea Republic of,Protoss,3,1
Tuesday March 5 2019,293526,INnoVation,Korea Republic of,Terran,herO.kr,Korea Republic of,Protoss,1,3
Tuesday March 5 2019,293384,Xigua,China,Zerg,Rushcrazy,China,Protoss,0,3
Tuesday March 5 2019,293528,herO.kr,Korea Republic of,Protoss,TY,Korea Republic of,Terran,4,2
Tuesday March 5 2019,293386,MacSed,China,Protoss,Xigua,China,Zerg,2,3
Tuesday March 5 2019,293385,XY - Stc2,China,Terran,Rushcrazy,China,Protoss,3,0
Wednesday March 6 2019,293148,goblin,Croatia,Protoss,Denver,France,Zerg,0,2
Wednesday March 6 2019,293150,Clem,France,Terran,goblin,Croatia,Protoss,2,0
Wednesday March 6 2019,293149,MarineLorD,France,Terran,Denver,France,Zerg,2,1
Wednesday March 6 2019,293145,MarineLorD,France,Terran,goblin,Croatia,Protoss,2,0
Wednesday March 6 2019,293147,MarineLorD,France,Terran,Clem,France,Terran,2,1
Wednesday March 6 2019,293146,Denver,France,Zerg,Clem,France,Terran,2,1
Thursday March 7 2019,294034,Bly,Ukraine,Zerg,MindelVK,Russian Federation,Protoss,2,0
Thursday March 7 2019,294035,AllHailLulu,Russian Federation,Zerg,Brat_OK,Russian Federation,Terran,0,2
Thursday March 7 2019,294037,MindelVK,Russian Federation,Protoss,AllHailLulu,Russian Federation,Zerg,2,0
Thursday March 7 2019,294036,Bly,Ukraine,Zerg,Brat_OK,Russian Federation,Terran,2,0
Thursday March 7 2019,294038,MindelVK,Russian Federation,Protoss,Brat_OK,Russian Federation,Terran,0,2
Thursday March 7 2019,294067,TLO,Germany,Zerg,Gerald,Poland,Protoss,0,2
Thursday March 7 2019,294068,souL,Poland,Terran,Namshar,Sweden,Zerg,2,1
Thursday March 7 2019,294069,TLO,Germany,Zerg,Namshar,Sweden,Zerg,2,1
Thursday March 7 2019,294072,Namshar,Sweden,Zerg,Gerald,Poland,Protoss,2,0
Thursday March 7 2019,294071,TLO,Germany,Zerg,souL,Poland,Terran,0,2
Thursday March 7 2019,294070,Gerald,Poland,Protoss,souL,Poland,Terran,0,2
Friday March 8 2019,294088,MasterVasya,Russian Federation,Terran,BuRning.sc,Ukraine,Terran,1,4
Friday March 8 2019,294173,Rath,United States,Terran,Barks,Canada,Zerg,3,0
Friday March 8 2019,292399,Maru,Korea Republic of,Terran,Impact,Korea Republic of,Zerg,2,0
Friday March 8 2019,292400,Bunny.kr,Korea Republic of,Terran,Patience,Korea Republic of,Protoss,2,1
Friday March 8 2019,292402,Patience,Korea Republic of,Protoss,Impact,Korea Republic of,Zerg,1,2
Friday March 8 2019,292401,Maru,Korea Republic of,Terran,Bunny.kr,Korea Republic of,Terran,1,2
Friday March 8 2019,292403,Maru,Korea Republic of,Terran,Impact,Korea Republic of,Zerg,2,1
Friday March 8 2019,294090,Ziggy,Poland,Terran,Skillous,Russian Federation,Protoss,2,1
Friday March 8 2019,294092,Minato,Ukraine,Zerg,Ziggy,Poland,Terran,1,2
Friday March 8 2019,294094,Skillous,Russian Federation,Protoss,Minato,Ukraine,Zerg,2,0
Friday March 8 2019,294091,uThermal,Netherlands,Terran,Skillous,Russian Federation,Protoss,0,2
Friday March 8 2019,294093,uThermal,Netherlands,Terran,Ziggy,Poland,Terran,2,0
Friday March 8 2019,294089,uThermal,Netherlands,Terran,Minato,Ukraine,Zerg,2,0
Saturday March 9 2019,294181,Astrea,United States,Protoss,Vindicta,United States,Terran,3,1
Saturday March 9 2019,294182,Cuddlebear,United States,Terran,Bioice,Canada,Zerg,3,0
Saturday March 9 2019,294183,Future,United States,Terran,Disk,Canada,Protoss,3,1
Saturday March 9 2019,294184,GAMETIME,United States,Zerg,CalebAracous,United States,Zerg,3,1
Saturday March 9 2019,292417,TY,Korea Republic of,Terran,GuMiho,Korea Republic of,Terran,2,0
Saturday March 9 2019,292418,soO,Korea Republic of,Zerg,Rogue,Korea Republic of,Zerg,0,2
Saturday March 9 2019,292419,TY,Korea Republic of,Terran,Rogue,Korea Republic of,Zerg,2,0
Saturday March 9 2019,292420,GuMiho,Korea Republic of,Terran,soO,Korea Republic of,Zerg,0,2
Saturday March 9 2019,292421,Rogue,Korea Republic of,Zerg,soO,Korea Republic of,Zerg,2,0
Saturday March 9 2019,294195,GungFuBanda,Germany,Protoss,MarineLorD,France,Terran,3,1
Saturday March 9 2019,294194,MarineLorD,France,Terran,Namshar,Sweden,Zerg,3,2
Saturday March 9 2019,294193,GungFuBanda,Germany,Protoss,Denver,France,Zerg,3,1
Saturday March 9 2019,294190,souL,Poland,Terran,Denver,France,Zerg,0,2
Saturday March 9 2019,294189,GungFuBanda,Germany,Protoss,uThermal,Netherlands,Terran,2,0
Saturday March 9 2019,294046,Hellraiser,Ukraine,Protoss,Couguar,Russian Federation,Protoss,2,0
Saturday March 9 2019,294191,MarineLorD,France,Terran,AqueroN,Spain,Terran,2,1
Saturday March 9 2019,294192,Skillous,Russian Federation,Protoss,Namshar,Sweden,Zerg,0,2
Saturday March 9 2019,294047,EnigmA.ru,Russian Federation,Protoss,Friend,Ukraine,Zerg,2,0
Saturday March 9 2019,294049,Friend,Ukraine,Zerg,Couguar,Russian Federation,Protoss,2,1
Saturday March 9 2019,294048,Hellraiser,Ukraine,Protoss,EnigmA.ru,Russian Federation,Protoss,2,0
Saturday March 9 2019,294050,EnigmA.ru,Russian Federation,Protoss,Friend,Ukraine,Zerg,2,0
